scientific_name,protein_acc,biosample_acc,target_acc,contig_acc,start_on_contig,end_on_contig,strand,element_symbol,element_name,type,scope,subtype,class,subclass,amr_method,pct_ref_coverage,pct_ref_identity,taxgroup_name,strain,serovar,element_length,reference_element_length,align_length,hmm_acc,hmm_description,geo_loc_name,isolation_source,epi_type,host,asm_acc,collection_date,Run,closest_reference_acc,closest_reference_name,rel_asm_cov,contig_coverage,asm_coverage,amrfinderplus_version,amrfinderplus_analysis_type,refgene_db_version,target_data_id,contig_url,protein_url,hierarchy_node
Staphylococcus aureus,WP_043044695.1,SAMN15325297,PDT001135118.1,NZ_JAEAGE010000001.1,142507,143802,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,73078_6,,431,431,431,,,Italy,oropharyngeal swab,clinical,Homo sapiens,GCA_020075405.1,2019,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,COMBINED,2023-09-26.1,29903589,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1135/118/NZ_JAEAGE010000001.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/043/044/WP_043044695.1.faa.gz,pbp4
Staphylococcus aureus,,SAMN28539271,PDT001365746.1,JANEES010000004.1,81758,83050,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,50231N,,431,431,431,,,Netherlands: UMCG Groningen,Blood culture,clinical,Homo sapiens,GCA_024358885.1,2014,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.994413,178,179,3.11.26,NUCLEOTIDE,2023-08-08.2,2420779,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1365/746/JANEES010000004.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN28539267,PDT001365750.1,JANEEO010000002.1,646796,648088,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,52631X,,431,431,431,,,Netherlands: UMCG Groningen,Blood culture,clinical,Homo sapiens,GCA_024358955.1,2014,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.04094,178,171,3.11.26,NUCLEOTIDE,2023-08-08.2,2420819,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1365/750/JANEEO010000002.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979701,PDT001408747.1,JAKJXR010000002.1,516985,518277,+,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_78,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024895095.1,2014-06-13,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2444549,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/747/JAKJXR010000002.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979633,PDT001408813.1,JAKJZL010000001.1,516954,518246,+,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_22,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024897375.1,2015-11-06,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2444869,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/813/JAKJZL010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979546,PDT001408901.1,JAKNWR010000003.1,199270,200562,+,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_140,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024899415.1,2018-04-16,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2446179,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/901/JAKNWR010000003.1.fna.gz,,pbp4
Staphylococcus aureus,WP_043044695.1,SAMN03325954,PDT001440303.1,NZ_JYEL01000002.1,605367,606662,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,chock44,,431,431,431,,,France: Rennes,blood,clinical,Homo sapiens,GCA_025505755.1,2006,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,COMBINED,2023-08-08.2,996299,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1440/303/NZ_JYEL01000002.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/043/044/WP_043044695.1.faa.gz,pbp4
Staphylococcus aureus,EML5394114.1,SAMN31137351,PDT001440565.2,ABIOWN020000001.1,90283,91578,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,USA:Boston,blood,clinical,Homo sapiens,GCA_025539995.2,2022,SRR21786814,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.934783,86,92,3.12.8,COMBINED,2024-01-31.1,33551659,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1440/565/ABIOWN020000001.1.fna.gz,gs://ncbi-pathogen-proteins/EML/539/411/EML5394114.1.faa.gz,pbp4
Staphylococcus aureus,HCT9032108.1,SAMEA111504170,PDT001493913.1,DAKBPF010000012.1,25670,26965,+,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Czech Republic,swab (superficial and non-surgical),clinical,Homo sapiens,GCA_026345215.1,2020-04-06,ERR10436635,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.9,72,80,3.11.26,COMBINED,2023-08-08.2,12380379,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1493/913/DAKBPF010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/903/210/HCT9032108.1.faa.gz,pbp4
Staphylococcus aureus,HCT3765298.1,SAMEA111504176,PDT001493921.1,DAJZVN010000003.1,30220,31515,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Czech Republic,swab (wound),clinical,Homo sapiens,GCA_026314055.1,2020-04-07,ERR10436665,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.948454,92,97,3.11.26,COMBINED,2023-08-08.2,12380449,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1493/921/DAJZVN010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/376/529/HCT3765298.1.faa.gz,pbp4
Staphylococcus aureus,HCT7959066.1,SAMEA111504537,PDT001494247.1,DAKBFM010000004.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Germany,swab (wound),clinical,Homo sapiens,GCA_026335635.1,2020-04-06,ERR10437817,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.918519,248,270,3.11.26,COMBINED,2023-08-08.2,12383459,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1494/247/DAKBFM010000004.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/795/906/HCT7959066.1.faa.gz,pbp4
Staphylococcus aureus,HCT5318736.1,SAMEA111503842,PDT001495068.1,DAKAIM010000002.1,81699,82994,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Canada,swab (wound),clinical,Homo sapiens,GCA_026323475.1,2020-03-09,ERR10441308,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.970149,65,67,3.11.26,COMBINED,2023-08-08.2,12390319,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1495/068/DAKAIM010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/531/873/HCT5318736.1.faa.gz,pbp4
Staphylococcus aureus,HCT4654198.1,SAMEA111504092,PDT001495281.1,DAKACK010000005.1,158503,159798,+,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Cyprus,blood,clinical,Homo sapiens,GCA_026319855.1,2020-02-28,ERR10441639,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.915663,76,83,3.11.26,COMBINED,2023-08-08.2,12391939,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1495/281/DAKACK010000005.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/465/419/HCT4654198.1.faa.gz,pbp4
Staphylococcus aureus,HCT4647709.1,SAMEA111504095,PDT001495283.1,DAKACI010000005.1,30147,31442,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Cyprus,lavage,clinical,Homo sapiens,GCA_026319795.1,2020-03-02,ERR10441641,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.941176,80,85,3.11.26,COMBINED,2023-08-08.2,12391959,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1495/283/DAKACI010000005.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/464/770/HCT4647709.1.faa.gz,pbp4
Staphylococcus aureus,HCV1992176.1,SAMN05336697,PDT001498918.4,DAKGYF010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026464245.1,2012-09-03,SRR3728626,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.025,164,160,3.11.26,COMBINED,2023-08-08.2,12411769,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1498/918/DAKGYF010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/199/217/HCV1992176.1.faa.gz,pbp4
Staphylococcus aureus,HCV1733685.1,SAMN05336698,PDT001498919.4,DAKGUW010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,environment,clinical,Homo sapiens,GCA_026462225.1,2012-09-18,SRR3728627,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.03125,99,96,3.11.26,COMBINED,2023-08-08.2,12411779,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1498/919/DAKGUW010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/173/368/HCV1733685.1.faa.gz,pbp4
Staphylococcus aureus,HCV3269101.1,SAMN05336779,PDT001499000.4,DAKHPZ010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,environment,clinical,Homo sapiens,GCA_026474225.1,2012-09-18,SRR3728708,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.960894,172,179,3.11.26,COMBINED,2023-08-08.2,12430909,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/000/DAKHPZ010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/326/910/HCV3269101.1.faa.gz,pbp4
Staphylococcus aureus,HCV2086301.1,SAMN05336905,PDT001499126.4,DAKGZS010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026465165.1,2012-10-13,SRR3728917,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.991453,116,117,3.11.26,COMBINED,2023-08-08.2,12413009,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/126/DAKGZS010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/208/630/HCV2086301.1.faa.gz,pbp4
Staphylococcus aureus,HCV7107267.1,SAMN05337069,PDT001499278.5,DAKJLG010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,environment,clinical,Homo sapiens,GCA_026504045.1,2012-09-18,SRR3729071,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.04167,100,96,3.11.26,COMBINED,2023-08-08.2,12431979,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/278/DAKJLG010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/710/726/HCV7107267.1.faa.gz,pbp4
Staphylococcus aureus,HCV1046545.1,SAMN05337127,PDT001499336.1,DAKGKZ010000002.1,30147,31442,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026455265.1,2012-01-11,SRR3729129,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.01242,163,161,3.11.26,COMBINED,2023-08-08.2,12414079,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/336/DAKGKZ010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/104/654/HCV1046545.1.faa.gz,pbp4
Staphylococcus aureus,HCV1283585.1,SAMN05337482,PDT001499461.3,DAKGOI010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026456985.1,2012-03-11,SRR3729258,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.03279,126,122,3.11.26,COMBINED,2023-08-08.2,12415029,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/461/DAKGOI010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/128/358/HCV1283585.1.faa.gz,pbp4
Staphylococcus aureus,HCV4588214.1,SAMN05337613,PDT001499550.5,DAKIHN010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,wound,clinical,Homo sapiens,GCA_026487105.1,2012-10-12,SRR3729349,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.966019,199,206,3.11.26,COMBINED,2023-08-08.2,12432839,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/550/DAKIHN010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/458/821/HCV4588214.1.faa.gz,pbp4
Staphylococcus aureus,HCV2986826.1,SAMN05338454,PDT001499638.4,DAKHMK010000002.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,throat,clinical,Homo sapiens,GCA_026471905.1,2012-05-08,SRR3729436,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.00909,111,110,3.11.26,COMBINED,2023-08-08.2,12433209,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/638/DAKHMK010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/298/682/HCV2986826.1.faa.gz,pbp4
Staphylococcus aureus,HCV0653292.1,SAMN05339660,PDT001499656.1,DAKGFL010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,perineum,clinical,Homo sapiens,GCA_026452385.1,2012-03-11,SRR3729455,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.01739,117,115,3.11.26,COMBINED,2023-08-08.2,12416129,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/656/DAKGFL010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/065/329/HCV0653292.1.faa.gz,pbp4
Staphylococcus aureus,HCV4345633.1,SAMN05340124,PDT001499736.5,DAKIEB010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026483045.1,2012-09-17,SRR3730437,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.993197,146,147,3.11.26,COMBINED,2023-08-08.2,12433859,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/736/DAKIEB010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/434/563/HCV4345633.1.faa.gz,pbp4
Staphylococcus aureus,HCV3642785.1,SAMN05340413,PDT001499881.4,DAKHVE010000003.1,30216,31511,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,environment,clinical,Homo sapiens,GCA_026477625.1,2012-09-18,SRR3730582,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.01099,184,182,3.11.26,COMBINED,2023-08-08.2,12434559,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1499/881/DAKHVE010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/364/278/HCV3642785.1.faa.gz,pbp4
Staphylococcus aureus,HCV3601820.1,SAMN05340540,PDT001500002.4,DAKHUQ010000002.1,30017,31312,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,throat,clinical,Homo sapiens,GCA_026477305.1,2011-11-10,SRR3730704,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.994681,187,188,3.11.26,COMBINED,2023-08-08.2,12435489,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/002/DAKHUQ010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/360/182/HCV3601820.1.faa.gz,pbp4
Staphylococcus aureus,HCV2189503.1,SAMN05340549,PDT001500011.4,DAKHBE010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026465965.1,2012-10-17,SRR3730713,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.05085,124,118,3.11.26,COMBINED,2023-08-08.2,12435569,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/011/DAKHBE010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/218/950/HCV2189503.1.faa.gz,pbp4
Staphylococcus aureus,HCV3473154.1,SAMN05340736,PDT001500134.4,DAKHSU010000002.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,environment,clinical,Homo sapiens,GCA_026476205.1,2012-09-18,SRR3730837,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.987879,163,165,3.11.26,COMBINED,2023-08-08.2,12436439,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/134/DAKHSU010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/347/315/HCV3473154.1.faa.gz,pbp4
Staphylococcus aureus,HCV2659270.1,SAMN05340770,PDT001500157.4,DAKHHU010000004.1,29114,30409,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,perineum,clinical,Homo sapiens,GCA_026469445.1,2012-01-31,SRR3730861,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0354,117,113,3.11.26,COMBINED,2023-08-08.2,12436619,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/157/DAKHHU010000004.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/265/927/HCV2659270.1.faa.gz,pbp4
Staphylococcus aureus,HCV0304880.1,SAMN05340791,PDT001500166.1,DAKGAM010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,environment,clinical,Homo sapiens,GCA_026449845.1,2012-09-18,SRR3730870,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.03093,100,97,3.11.26,COMBINED,2023-08-08.2,12436649,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/166/DAKGAM010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/030/488/HCV0304880.1.faa.gz,pbp4
Staphylococcus aureus,HCV0281810.1,SAMN05340870,PDT001500186.1,DAKGAG010000001.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,perineum,clinical,Homo sapiens,GCA_026449665.1,2012-10-22,SRR3730890,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.992424,131,132,3.11.26,COMBINED,2023-08-08.2,12417899,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/186/DAKGAG010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/028/181/HCV0281810.1.faa.gz,pbp4
Staphylococcus aureus,HCV0272264.1,SAMN05340904,PDT001500199.1,DAKGAA010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,groin,clinical,Homo sapiens,GCA_026449565.1,2012-10-10,SRR3730903,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.949721,170,179,3.11.26,COMBINED,2023-08-08.2,12418029,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/199/DAKGAA010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/027/226/HCV0272264.1.faa.gz,pbp4
Staphylococcus aureus,HCV3383509.1,SAMN05339884,PDT001500308.4,DAKHRN010000003.1,30147,31442,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026475525.1,2012-01-15,SRR3731483,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.04065,128,123,3.11.26,COMBINED,2023-08-08.2,12437279,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/308/DAKHRN010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/338/350/HCV3383509.1.faa.gz,pbp4
Staphylococcus aureus,HCV2608915.1,SAMN05339891,PDT001500315.4,DAKHHC010000003.1,16524,17819,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026469085.1,2012-01-04,SRR3731490,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.08943,134,123,3.11.26,COMBINED,2023-08-08.2,12437339,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/315/DAKHHC010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/260/891/HCV2608915.1.faa.gz,pbp4
Staphylococcus aureus,HCV2736584.1,SAMN05339904,PDT001500328.4,DAKHIZ010000002.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,nose,clinical,Homo sapiens,GCA_026470145.1,2012-10-19,SRR3731503,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0,122,122,3.11.26,COMBINED,2023-08-08.2,12437449,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/328/DAKHIZ010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/273/658/HCV2736584.1.faa.gz,pbp4
Staphylococcus aureus,HCV0085823.1,SAMN05339931,PDT001500343.1,DAKFXJ010000003.1,30208,31503,-,pbp4_E218K,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,United Kingdom: Brighton,perineum,clinical,Homo sapiens,GCA_026448165.1,2012-10-22,SRR3731518,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.03252,127,123,3.11.26,COMBINED,2023-08-08.2,12418589,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1500/343/DAKFXJ010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HCV/008/582/HCV0085823.1.faa.gz,pbp4
